Event ID,Magnitude,Datetime UTC,Latitude,Longitude,Region,Depth(KM,Auth
20181113_0000067,ml 2.0,2018-11-13T07:41:17.6Z,45.86,-111.35,WESTERN MONTANA,5,NEIR
20181113_0000029,mb 5.1,2018-11-13T07:34:02.8Z,-4.66,137.09,"PAPUA, INDONESIA",10,EMSC
20181113_0000079,m 4.0,2018-11-13T06:42:13.0Z,14.87,-93.99,"OFF COAST OF CHIAPAS, MEXICO",16,UNM
20181113_0000027,ml 4.1,2018-11-13T06:17:52.0Z,-26.25,-69.22,"ATACAMA, CHILE",114,GUC
20181113_0000026,ml 3.9,2018-11-13T06:04:29.5Z,37.41,20.79,IONIAN SEA,10,EMSC
20181113_0000080,m 4.0,2018-11-13T05:52:54.0Z,14.15,-94.12,"OFF COAST OF CHIAPAS, MEXICO",15,UNM
20181113_0000028,mb 4.5,2018-11-13T05:47:52.5Z,33.45,89.28,WESTERN XIZANG,100,EMSC
20181113_0000081,m 3.7,2018-11-13T05:40:48.0Z,17.11,-100.42,"GUERRERO, MEXICO",15,UNM
20181113_0000022,md 2.5,2018-11-13T05:21:50.1Z,36.41,-120.75,CENTRAL CALIFORNIA,12,NC
20181113_0000025,ml 3.7,2018-11-13T05:20:22.3Z,37.62,20.81,IONIAN SEA,2,EMSC
20181113_0000024,ml 2.0,2018-11-13T05:15:58.7Z,36.49,35.94,CENTRAL TURKEY,7,DDA
20181113_0000023,mb 4.4,2018-11-13T04:50:08.5Z,13.18,-90.54,OFFSHORE GUATEMALA,37,NEIC
20181113_0000021,ml 2.4,2018-11-13T04:44:25.9Z,36.45,28.71,DODECANESE IS.-TURKEY BORDER REG,8,EMSC
20181113_0000020,ml 3.0,2018-11-13T04:34:19.3Z,62.73,-150.63,CENTRAL ALASKA,82,NEIR
20181113_0000051,ml 3.4,2018-11-13T04:16:26.5Z,37.18,20.51,IONIAN SEA,6,THE
20181113_0000019,ml 2.6,2018-11-13T04:07:00.9Z,44.79,6.74,FRANCE,0,LDG
20181113_0000035,md 3.2,2018-11-13T03:59:34.3Z,17.88,-68.61,DOMINICAN REPUBLIC REGION,60,NEIR
20181113_0000018,ml 2.6,2018-11-13T03:40:54.5Z,43.01,13.27,CENTRAL ITALY,22,ROM
20181113_0000068,ml 2.2,2018-11-13T03:20:16.3Z,45.86,-111.36,WESTERN MONTANA,4,NEIR
20181113_0000017,ml 2.1,2018-11-13T02:46:46.6Z,40.43,26.31,WESTERN TURKEY,7,DDA
20181113_0000013,ml 2.3,2018-11-13T02:37:00.7Z,40,25.87,AEGEAN SEA,8,EMSC
20181113_0000014,ml 3.5,2018-11-13T02:33:33.0Z,-21.21,-68.8,"TARAPACA, CHILE",105,GUC
20181113_0000012,ml 3.1,2018-11-13T02:30:45.7Z,43.05,-0.43,PYRENEES,5,EMSC
20181113_0000010,ml 3.5,2018-11-13T02:16:50.6Z,43.07,-0.43,PYRENEES,2,EMSC
20181113_0000011,ml 3.6,2018-11-13T02:07:12.2Z,39.14,5.3,WESTERN MEDITERRANEAN SEA,20,EMSC
20181113_0000048,ml 3.2,2018-11-13T01:54:21.8Z,37.59,20.65,IONIAN SEA,7,THE
20181113_0000008,ml 3.4,2018-11-13T01:44:58.7Z,37.43,20.87,IONIAN SEA,2,EMSC
20181113_0000007,ml 3.8,2018-11-13T01:25:38.3Z,37.62,20.55,IONIAN SEA,2,EMSC
20181113_0000006,mb 4.4,2018-11-13T01:21:42.0Z,23.9,-109.07,GULF OF CALIFORNIA,10,NEIC
20181113_0000005,ml 2.6,2018-11-13T01:12:56.1Z,39.08,30.15,WESTERN TURKEY,5,EMSC
20181113_0000107,ml 2.0,2018-11-13T01:04:39.6Z,42.65,-111.47,SOUTHERN IDAHO,-3,UU
20181113_0000016,m 3.5,2018-11-13T00:52:13.9Z,39.44,72.24,KYRGYZSTAN,1,KIS
20181113_0000003,md 2.0,2018-11-13T00:45:01.0Z,19.41,-155.28,"ISLAND OF HAWAII, HAWAII",0,NEIR
20181113_0000004,m 4.1,2018-11-13T00:42:46.0Z,-28.38,-68.61,"LA RIOJA, ARGENTINA",78,NSNA
20181113_0000009,mb 4.0,2018-11-13T00:41:59.7Z,47.34,80.64,EASTERN KAZAKHSTAN,14,NNC
20181113_0000002,mw 4.1,2018-11-13T00:20:25.2Z,-21.24,-68.68,"ANTOFAGASTA, CHILE",114,EMSC
20181113_0000015,ml 2.0,2018-11-13T00:08:36.1Z,40.43,26.29,WESTERN TURKEY,7,DDA
20181113_0000001,ml 3.9,2018-11-13T00:07:20.4Z,37.55,20.5,IONIAN SEA,2,EMSC
20181112_0000105,ml 2.0,2018-11-12T23:58:59.4Z,19.39,-155.58,"ISLAND OF HAWAII, HAWAII",9,NEIR
20181112_0000114,ml 3.3,2018-11-12T23:52:23.3Z,42.65,-111.49,SOUTHERN IDAHO,5,NEIC
20181112_0000112,ml 2.6,2018-11-12T23:44:12.6Z,19.6,-68.79,DOMINICAN REPUBLIC REGION,35,NEIC
20181112_0000110,ml 2.4,2018-11-12T23:34:34.3Z,40.26,41.05,EASTERN TURKEY,15,DDA
20181112_0000103,ml 3.8,2018-11-12T23:30:53.9Z,-22.24,-67.48,"POTOSI, BOLIVIA",200,EMSC
20181112_0000102,ml 2.4,2018-11-12T23:19:46.4Z,69.58,-144.57,NORTHERN ALASKA,8,NEIC
20181112_0000104,m 3.2,2018-11-12T23:17:30.0Z,9.74,-84.23,COSTA RICA,46,UCR
20181112_0000109,ml 2.0,2018-11-12T23:13:22.0Z,36.44,28.71,DODECANESE IS.-TURKEY BORDER REG,5,DDA
20181112_0000101,ml 2.4,2018-11-12T23:03:43.3Z,37.27,28.02,WESTERN TURKEY,3,EMSC
20181112_0000099,ml 2.6,2018-11-12T22:54:44.6Z,40.43,26.35,WESTERN TURKEY,20,ISK
20181112_0000098,ml 2.9,2018-11-12T22:52:18.5Z,40.42,26.32,WESTERN TURKEY,8,EMSC
20181112_0000097,ml 4.1,2018-11-12T22:41:16.0Z,-24.38,-69.43,"ANTOFAGASTA, CHILE",92,GUC
20181112_0000100,ml 3.4,2018-11-12T22:40:02.5Z,37.66,20.64,IONIAN SEA,2,EMSC
20181112_0000117,ml 2.3,2018-11-12T22:38:55.9Z,42.62,-111.15,SOUTHERN IDAHO,-3,UU
20181112_0000095,mw 5.6,2018-11-12T22:37:26.8Z,-3.11,-103.46,CENTRAL EAST PACIFIC RISE,10,EMSC
20181112_0000096,ml 2.0,2018-11-12T22:34:58.9Z,39.16,26.5,NEAR THE COAST OF WESTERN TURKEY,6,DDA
20181112_0000091,md 2.1,2018-11-12T22:29:21.4Z,36.67,-121.29,CENTRAL CALIFORNIA,4,NC
20181112_0000092,ml 2.9,2018-11-12T22:27:20.4Z,40.43,26.32,WESTERN TURKEY,10,EMSC
20181112_0000094,ml 2.4,2018-11-12T22:18:47.6Z,40.45,26.36,WESTERN TURKEY,2,EMSC
20181112_0000093,ml 2.0,2018-11-12T22:15:18.3Z,40.42,26.3,WESTERN TURKEY,7,DDA
20181112_0000090,ml 3.0,2018-11-12T22:09:01.5Z,40.43,26.32,WESTERN TURKEY,10,EMSC
20181112_0000118,ml 2.3,2018-11-12T21:40:01.2Z,41,-116.38,NEVADA,1,NN
20181112_0000089,ml 2.0,2018-11-12T21:35:47.3Z,35.99,-117.69,CENTRAL CALIFORNIA,2,NEIR
20181112_0000113,ml 3.1,2018-11-12T21:29:02.0Z,-34.94,-73.8,"OFF COAST OF O'HIGGINS, CHILE",22,GUC
20181112_0000088,ml 3.1,2018-11-12T21:26:44.0Z,40.44,26.3,WESTERN TURKEY,12,EMSC
20181112_0000086,m 3.5,2018-11-12T21:07:15.0Z,13.26,-89.87,OFFSHORE EL SALVADOR,33,SNET
20181112_0000084,ml 2.3,2018-11-12T21:06:44.3Z,35.99,-117.69,CENTRAL CALIFORNIA,2,NEIR
20181112_0000083,ml 2.4,2018-11-12T21:00:31.6Z,35.99,-117.7,CENTRAL CALIFORNIA,2,NEIR
20181112_0000085,ml 2.3,2018-11-12T20:59:10.8Z,40.39,26.38,WESTERN TURKEY,7,DDA
20181112_0000082,ml 2.1,2018-11-12T20:49:12.0Z,19.42,-155.28,"ISLAND OF HAWAII, HAWAII",0,NEIR
20181112_0000087,ml 2.0,2018-11-12T20:48:38.5Z,38.33,36.15,CENTRAL TURKEY,7,DDA
20181112_0000081,ml 3.0,2018-11-12T20:33:57.1Z,61.56,-146.45,SOUTHERN ALASKA,15,NEIR
20181112_0000107,md 3.3,2018-11-12T20:25:02.1Z,19.16,-64.63,VIRGIN ISLANDS REGION,84,NEIR
20181112_0000106,md 3.3,2018-11-12T20:17:49.8Z,19.3,-64.59,VIRGIN ISLANDS REGION,40,NEIR
20181112_0000079,mb 4.7,2018-11-12T19:55:47.0Z,-5.26,146.27,"EASTERN NEW GUINEA REG., P.N.G.",143,EMSC
20181112_0000077,ml 2.0,2018-11-12T19:55:46.8Z,33.71,-116.82,SOUTHERN CALIFORNIA,16,NEIR
20181112_0000080,ml 3.8,2018-11-12T19:54:10.0Z,-21.3,-69.86,"TARAPACA, CHILE",52,GUC
20181112_0000076,ml 3.7,2018-11-12T19:43:39.2Z,28.03,52.96,SOUTHERN IRAN,10,TEH
20181112_0000078,m 3.3,2018-11-12T19:23:23.0Z,64.66,-17.47,ICELAND,3,REY
20181112_0000075,m 3.6,2018-11-12T19:21:49.0Z,64.66,-17.53,ICELAND,10,REY
20181112_0000074,md 2.2,2018-11-12T19:12:51.1Z,19,-155.41,"ISLAND OF HAWAII, HAWAII",35,NEIR
20181112_0000073,ml 3.7,2018-11-12T18:47:04.9Z,37.62,20.51,IONIAN SEA,2,EMSC
20181112_0000072,mb 3.0,2018-11-12T18:39:18.9Z,36.41,-96.88,OKLAHOMA,7,NEIC
20181112_0000071,mb 4.5,2018-11-12T18:29:12.9Z,-21.11,-68.76,"TARAPACA, CHILE",104,EMSC
20181112_0000070,ml 2.5,2018-11-12T18:18:20.4Z,36.46,28.72,DODECANESE IS.-TURKEY BORDER REG,5,EMSC
20181112_0000069,m 3.6,2018-11-12T18:15:30.0Z,8.7,-83.32,COSTA RICA,30,UCR
20181112_0000067,ml 3.1,2018-11-12T17:58:15.0Z,37.38,20.74,IONIAN SEA,12,THE
20181112_0000068,mb 5.0,2018-11-12T17:53:46.9Z,-18.57,-175.21,TONGA,236,EMSC
20181112_0000051,md 2.4,2018-11-12T16:12:10.3Z,36.16,-120.12,CENTRAL CALIFORNIA,9,NC
20181112_0000066,m 3.2,2018-11-12T16:08:30.0Z,9.03,-82.99,PANAMA-COSTA RICA BORDER REGION,36,UCR
20181112_0000052,mb 4.4,2018-11-12T15:54:59.8Z,16.09,-97.35,"OAXACA, MEXICO",21,NEIC
20181112_0000115,m 3.7,2018-11-12T15:44:16.0Z,18.07,-103.33,"OFFSHORE MICHOACAN, MEXICO",6,UNM
20181112_0000050,mb 3.4,2018-11-12T15:36:30.3Z,37.76,2.73,WESTERN MEDITERRANEAN SEA,20,MDD
20181112_0000111,m 2.7,2018-11-12T15:17:19.6Z,40.74,72.33,EASTERN UZBEKISTAN,1,KIS
20181112_0000116,m 4.1,2018-11-12T15:15:28.0Z,17.9,-101.57,"GUERRERO, MEXICO",55,UNM
20181112_0000060,m 3.6,2018-11-12T15:06:25.0Z,16.69,-94.72,"OAXACA, MEXICO",57,UNM
20181112_0000053,ml 3.4,2018-11-12T15:00:34.3Z,37.65,20.52,IONIAN SEA,5,THE
20181112_0000049,mb 4.7,2018-11-12T14:55:02.8Z,6.28,123.8,"MORO GULF, MINDANAO, PHILIPPINES",40,EMSC
20181112_0000048,mb 4.8,2018-11-12T14:49:14.8Z,6.28,123.8,"MORO GULF, MINDANAO, PHILIPPINES",30,EMSC
20181112_0000047,ml 3.4,2018-11-12T14:48:28.4Z,37.16,20.52,IONIAN SEA,1,THE
20181112_0000061,m 3.9,2018-11-12T14:30:57.0Z,15.84,-96.09,"OAXACA, MEXICO",49,UNM
20181112_0000065,m 3.8,2018-11-12T14:16:55.0Z,15.28,-94.63,"OFF COAST OF OAXACA, MEXICO",16,UNM
20181112_0000046,mb 4.5,2018-11-12T14:12:20.9Z,13.09,-90.34,OFFSHORE EL SALVADOR,35,NEIC
20181112_0000062,m 3.6,2018-11-12T13:25:05.0Z,16.09,-97.82,"OAXACA, MEXICO",13,UNM
20181112_0000043,md 2.3,2018-11-12T12:59:51.3Z,39.38,-123.3,NORTHERN CALIFORNIA,0,NC
20181112_0000044,m 4.0,2018-11-12T12:51:03.0Z,25.5,-104.91,"DURANGO, MEXICO",16,UNM
20181112_0000042,ml 4.0,2018-11-12T12:41:14.0Z,-24.07,-67.04,"SALTA, ARGENTINA",176,GUC
20181112_0000064,m 3.5,2018-11-12T12:22:36.0Z,15.51,-94.76,"OFFSHORE OAXACA, MEXICO",5,UNM
20181112_0000063,m 3.0,2018-11-12T11:54:58.0Z,16.05,-97.58,"OAXACA, MEXICO",16,UNM
20181112_0000055,m 3.1,2018-11-12T11:51:54.0Z,16.11,-97.55,"OAXACA, MEXICO",28,UNM
20181112_0000045,ml 2.0,2018-11-12T11:49:16.7Z,47.99,9.07,GERMANY,21,LED
20181112_0000056,m 3.7,2018-11-12T11:48:13.0Z,16.4,-95.05,"OAXACA, MEXICO",10,UNM
20181112_0000040,ml 3.7,2018-11-12T11:21:38.7Z,35.35,26.23,"CRETE, GREECE",1,EMSC
20181112_0000039,ml 3.1,2018-11-12T11:18:37.0Z,-31.81,-70.2,"SAN JUAN, ARGENTINA",127,GUC
20181112_0000037,ml 2.7,2018-11-12T11:15:44.8Z,44.32,7.21,NORTHERN ITALY,5,EMSC
20181112_0000054,m 3.3,2018-11-12T11:14:27.0Z,16.11,-98.39,"OFFSHORE OAXACA, MEXICO",14,UNM
20181112_0000038,ml 2.3,2018-11-12T11:04:12.4Z,39.56,28.19,WESTERN TURKEY,7,DDA
20181112_0000041,m 4.6,2018-11-12T10:47:30.0Z,8.58,-83.29,COSTA RICA,21,UCR
20181112_0000036,ml 3.0,2018-11-12T10:42:33.7Z,69.54,-144.45,NORTHERN ALASKA,6,NEIR
20181112_0000057,m 3.2,2018-11-12T10:37:57.0Z,16.65,-98.46,"GUERRERO, MEXICO",28,UNM
20181112_0000035,m 3.8,2018-11-12T10:32:49.0Z,-23.58,-64.09,"SALTA, ARGENTINA",10,NSNA
20181112_0000034,ml 4.0,2018-11-12T09:54:24.0Z,-20.8,-69.03,"TARAPACA, CHILE",102,GUC
20181112_0000058,m 3.8,2018-11-12T09:52:31.0Z,15.28,-94.57,"OFF COAST OF OAXACA, MEXICO",16,UNM
20181112_0000033,mb 4.6,2018-11-12T09:47:34.7Z,71.48,13.51,NORWEGIAN SEA,10,EMSC
20181112_0000059,m 4.2,2018-11-12T09:28:34.0Z,16.4,-94.91,"OFFSHORE OAXACA, MEXICO",17,UNM
20181112_0000032,ml 2.2,2018-11-12T08:26:29.1Z,38.43,14.99,"SICILY, ITALY",136,ROM
20181112_0000031,ml 3.0,2018-11-12T08:20:24.0Z,-21.96,-68.56,"ANTOFAGASTA, CHILE",131,GUC
20181112_0000030,ml 2.1,2018-11-12T07:22:03.5Z,33.99,-116.93,SOUTHERN CALIFORNIA,8,NEIR
20181112_0000027,mb 4.7,2018-11-12T06:50:27.6Z,37.14,20.56,IONIAN SEA,10,EMSC
20181112_0000029,mb 4.6,2018-11-12T06:32:14.7Z,37.39,20.49,IONIAN SEA,10,EMSC
20181112_0000028,ml 3.0,2018-11-12T06:29:51.3Z,38.58,24.5,AEGEAN SEA,8,EMSC
20181112_0000026,md 2.3,2018-11-12T06:24:40.7Z,45.77,-122.72,WASHINGTON,10,NEIR
20181112_0000025,m 3.6,2018-11-12T06:16:00.0Z,6.9,-76.74,NORTHERN COLOMBIA,10,RSNC
20181112_0000024,ml 2.7,2018-11-12T05:58:26.4Z,36.02,29.07,WESTERN TURKEY,9,ISK
20181112_0000023,ml 2.2,2018-11-12T05:48:24.1Z,38.89,27.48,WESTERN TURKEY,2,DDA
20181112_0000022,ml 2.1,2018-11-12T05:19:35.0Z,39.09,29.04,WESTERN TURKEY,7,DDA
20181112_0000020,ml 2.4,2018-11-12T04:26:57.9Z,38.56,37.31,CENTRAL TURKEY,7,DDA
20181112_0000019,ml 2.4,2018-11-12T03:59:55.3Z,19.34,-155.13,"ISLAND OF HAWAII, HAWAII",0,NEIR
20181112_0000018,md 2.1,2018-11-12T03:55:58.1Z,19.41,-155.29,"ISLAND OF HAWAII, HAWAII",0,NEIR
20181112_0000017,ml 2.1,2018-11-12T03:34:27.5Z,37.05,28.1,WESTERN TURKEY,7,DDA
20181112_0000021,mb 4.3,2018-11-12T03:31:17.1Z,-12.94,169.6,SANTA CRUZ ISLANDS REGION,661,NEIC
20181112_0000016,ml 2.0,2018-11-12T03:18:24.9Z,39.62,41.21,EASTERN TURKEY,7,DDA
20181112_0000015,m 4.0,2018-11-12T03:15:08.0Z,16.96,-94.85,"OAXACA, MEXICO",8,UNM
20181112_0000014,ml 3.0,2018-11-12T03:09:44.0Z,-31.04,-72.41,"OFFSHORE COQUIMBO, CHILE",35,GUC
20181112_0000013,ml 2.6,2018-11-12T03:08:26.3Z,38.88,26.43,NEAR THE COAST OF WESTERN TURKEY,7,DDA
20181112_0000012,ml 3.2,2018-11-12T02:57:19.0Z,-30.88,-71.61,"COQUIMBO, CHILE",39,GUC
20181112_0000008,ml 2.4,2018-11-12T02:50:37.4Z,33.49,-116.8,SOUTHERN CALIFORNIA,2,NEIR
20181112_0000010,ml 3.3,2018-11-12T02:49:04.0Z,-20.27,-70.44,"OFFSHORE TARAPACA, CHILE",37,GUC
20181112_0000011,ml 3.6,2018-11-12T02:40:12.5Z,37.66,20.52,IONIAN SEA,8,EMSC
20181112_0000108,ml 2.1,2018-11-12T02:34:08.4Z,41.38,-100.18,NEBRASKA,5,NEIC
20181112_0000009,ml 3.5,2018-11-12T02:29:06.9Z,36.82,21.54,SOUTHERN GREECE,10,EMSC
20181112_0000007,ml 2.8,2018-11-12T02:22:10.6Z,39.06,31.68,WESTERN TURKEY,10,EMSC
20181112_0000006,mb 4.4,2018-11-12T01:54:58.5Z,71.31,-8.9,JAN MAYEN ISLAND REGION,10,EMSC
20181112_0000005,md 2.1,2018-11-12T01:15:07.5Z,38.83,-122.81,NORTHERN CALIFORNIA,2,NC
20181112_0000004,md 3.0,2018-11-12T00:53:47.3Z,39.23,-120.1,NORTHERN CALIFORNIA,4,NC
20181112_0000003,ml 3.6,2018-11-12T00:25:12.5Z,37.74,20.46,IONIAN SEA,5,EMSC
20181112_0000002,mb 4.8,2018-11-12T00:20:36.1Z,-24.6,70.36,MID-INDIAN RIDGE,10,EMSC
20181112_0000001,ml 3.7,2018-11-12T00:08:16.1Z,37.73,20.55,IONIAN SEA,10,EMSC
20181112_0000119,ml 3.3,2018-11-12T00:03:45.1Z,37.63,20.5,IONIAN SEA,10,THE
20181111_0000090,m 4.1,2018-11-11T23:57:09.0Z,16.46,-95.23,"OAXACA, MEXICO",62,UNM
20181111_0000089,mw 4.8,2018-11-11T23:38:35.9Z,37.71,20.43,IONIAN SEA,10,EMSC
20181111_0000093,ml 2.4,2018-11-11T23:37:10.8Z,60.46,-150.8,"KENAI PENINSULA, ALASKA",35,NEIC
20181111_0000094,ml 2.5,2018-11-11T23:30:39.8Z,36.29,-97.51,OKLAHOMA,7,NEIC
20181111_0000092,mb 4.4,2018-11-11T22:52:17.5Z,43.37,142.35,"HOKKAIDO, JAPAN REGION",167,EMSC
20181111_0000088,mb 4.1,2018-11-11T22:11:12.1Z,34.65,81.42,WESTERN XIZANG,34,NEIC
20181111_0000087,ml 4.1,2018-11-11T22:03:32.1Z,37.56,20.4,IONIAN SEA,10,EMSC
20181111_0000084,md 2.1,2018-11-11T21:29:11.9Z,38.79,-122.76,NORTHERN CALIFORNIA,-1,NC
20181111_0000086,ml 2.4,2018-11-11T21:24:01.4Z,36.43,28.69,DODECANESE IS.-TURKEY BORDER REG,10,EMSC
20181111_0000083,ml 3.2,2018-11-11T21:07:02.1Z,39.07,31.73,WESTERN TURKEY,5,EMSC
20181111_0000080,ml 2.0,2018-11-11T20:22:41.6Z,38.24,-119.42,CENTRAL CALIFORNIA,0,NN
20181111_0000079,ml 2.2,2018-11-11T19:44:19.2Z,37.69,37.42,CENTRAL TURKEY,7,DDA
20181111_0000082,mb 4.9,2018-11-11T19:42:09.2Z,-22.52,-174.71,TONGA REGION,10,EMSC
20181111_0000078,mb 4.7,2018-11-11T19:26:35.9Z,27.36,65.86,PAKISTAN,10,EMSC
20181111_0000076,ml 3.1,2018-11-11T18:44:53.0Z,-28.5,-70.24,"ATACAMA, CHILE",94,GUC
20181111_0000075,ml 2.2,2018-11-11T18:24:57.5Z,39,31.66,WESTERN TURKEY,9,DDA
20181111_0000073,ml 3.8,2018-11-11T18:04:35.1Z,37.67,20.37,IONIAN SEA,10,EMSC
20181111_0000077,ml 3.0,2018-11-11T18:02:55.8Z,69.63,-144.5,NORTHERN ALASKA,9,NEIR
20181111_0000081,mb 4.4,2018-11-11T18:02:51.3Z,19.76,-70.89,DOMINICAN REPUBLIC,10,NEIC
20181111_0000071,md 2.0,2018-11-11T17:32:14.8Z,19.19,-155.46,"ISLAND OF HAWAII, HAWAII",34,NEIR
20181111_0000068,mb 5.0,2018-11-11T16:55:34.7Z,-23,-66.43,"JUJUY, ARGENTINA",220,EMSC
20181111_0000070,mb 4.3,2018-11-11T16:49:58.0Z,52.62,-174.48,"ANDREANOF ISLANDS, ALEUTIAN IS.",159,NEIC
20181111_0000066,ml 3.5,2018-11-11T16:39:34.0Z,-20.46,-69.06,"TARAPACA, CHILE",90,GUC
20181111_0000085,m 3.5,2018-11-11T16:36:43.0Z,-24.22,-66.95,"SALTA, ARGENTINA",203,NSNA
20181111_0000067,m 4.2,2018-11-11T16:35:12.0Z,12.91,-88.84,OFFSHORE EL SALVADOR,32,SNET
20181111_0000056,mb 4.4,2018-11-11T16:16:30.1Z,-31.32,-68.6,"SAN JUAN, ARGENTINA",112,NEIC
20181111_0000095,ml 2.4,2018-11-11T16:16:05.8Z,35.3,-97.77,OKLAHOMA,8,NEIC
20181111_0000054,ml 3.7,2018-11-11T16:01:35.3Z,36.8,-6.29,STRAIT OF GIBRALTAR,30,EMSC
20181111_0000055,mb 5.0,2018-11-11T15:56:58.0Z,-20.13,66.5,MAURITIUS - REUNION REGION,10,EMSC
20181111_0000074,mb 4.0,2018-11-11T15:47:40.1Z,56.05,161.01,NEAR EAST COAST OF KAMCHATKA,120,OBN
20181111_0000057,mb 4.9,2018-11-11T15:35:25.2Z,-35.74,-179.56,"EAST OF NORTH ISLAND, N.Z.",46,NEIC
20181111_0000052,ml 2.7,2018-11-11T15:16:21.3Z,43.04,13.03,CENTRAL ITALY,8,ROM
20181111_0000058,m 3.9,2018-11-11T14:56:50.0Z,16.35,-94.5,"OAXACA, MEXICO",106,UNM
20181111_0000050,m 4.0,2018-11-11T14:53:17.0Z,17.38,-100.69,"GUERRERO, MEXICO",31,UNM
20181111_0000065,m 3.2,2018-11-11T14:48:54.0Z,18.34,-94.53,"OFFSHORE VERACRUZ, MEXICO",15,UNM
20181111_0000049,m 4.2,2018-11-11T14:40:41.0Z,16.52,-95.47,"OAXACA, MEXICO",26,UNM
20181111_0000046,ml 3.0,2018-11-11T14:21:13.0Z,-22.45,-68.59,"ANTOFAGASTA, CHILE",122,GUC
20181111_0000044,mw 6.3,2018-11-11T14:04:00.0Z,15.57,-50.01,NORTH ATLANTIC OCEAN,10,EMSC
20181111_0000043,ml 3.1,2018-11-11T13:50:06.0Z,-32.8,-71.76,"OFFSHORE VALPARAISO, CHILE",30,GUC
20181111_0000042,ml 3.7,2018-11-11T13:49:18.6Z,31.28,48.18,WESTERN IRAN,13,TEH
20181111_0000059,m 3.3,2018-11-11T13:47:26.0Z,16.15,-97.24,"OAXACA, MEXICO",8,UNM
20181111_0000060,m 3.0,2018-11-11T13:45:12.0Z,16.55,-98.17,"OAXACA, MEXICO",29,UNM
20181111_0000045,m 3.6,2018-11-11T13:40:30.0Z,8.62,-83.24,COSTA RICA,23,UCR
20181111_0000041,md 2.0,2018-11-11T13:33:59.3Z,19.43,-155.26,"ISLAND OF HAWAII, HAWAII",0,NEIR
20181111_0000037,ml 2.5,2018-11-11T11:36:04.6Z,19.4,-155.26,"ISLAND OF HAWAII, HAWAII",2,NEIR
20181111_0000038,m 3.7,2018-11-11T11:34:23.0Z,-27.05,-66.88,"CATAMARCA, ARGENTINA",10,NSNA
20181111_0000039,ml 2.6,2018-11-11T11:32:01.7Z,39.06,31.71,WESTERN TURKEY,6,EMSC
20181111_0000072,ml 2.9,2018-11-11T11:14:23.3Z,37.62,20.49,IONIAN SEA,2,THE
20181111_0000040,mb 4.0,2018-11-11T11:11:46.0Z,-13.39,-71.83,CENTRAL PERU,48,NEIC
20181111_0000061,m 3.9,2018-11-11T10:53:49.0Z,16.77,-94.49,"OAXACA, MEXICO",12,UNM
20181111_0000036,mb 4.4,2018-11-11T10:50:47.6Z,37.5,72.22,TAJIKISTAN,200,EMSC
20181111_0000035,m 3.6,2018-11-11T10:43:18.0Z,-23.03,-66.36,"JUJUY, ARGENTINA",262,NSNA
20181111_0000069,ml 3.3,2018-11-11T10:36:26.9Z,37.48,20.57,IONIAN SEA,1,THE
20181111_0000062,m 3.1,2018-11-11T10:33:20.0Z,16.32,-98.14,"OAXACA, MEXICO",22,UNM
20181111_0000031,md 2.5,2018-11-11T09:33:10.4Z,36.03,-120.59,CENTRAL CALIFORNIA,7,NC
20181111_0000063,m 3.6,2018-11-11T09:26:43.0Z,16.34,-98.23,"OAXACA, MEXICO",14,UNM
20181111_0000053,ml 3.6,2018-11-11T09:09:37.3Z,37.63,20.48,IONIAN SEA,5,THE
20181111_0000064,m 3.4,2018-11-11T09:01:14.0Z,16.99,-94.77,"OAXACA, MEXICO",78,UNM
20181111_0000030,ml 3.1,2018-11-11T08:45:42.4Z,40.8,-1.65,SPAIN,10,MDD
20181111_0000029,mb 4.9,2018-11-11T08:26:37.6Z,31.43,141.86,"IZU ISLANDS, JAPAN REGION",10,EMSC
20181111_0000027,mb 4.4,2018-11-11T08:11:15.4Z,37.49,20.45,IONIAN SEA,2,EMSC
20181111_0000026,mb 4.3,2018-11-11T08:02:44.9Z,-18.07,-178.06,FIJI REGION,634,EMSC
20181111_0000051,ml 3.3,2018-11-11T07:35:30.1Z,37.55,20.39,IONIAN SEA,1,THE
20181111_0000025,mw 5.1,2018-11-11T07:13:38.7Z,1.5,127.18,"HALMAHERA, INDONESIA",129,EMSC
20181111_0000024,mb 4.5,2018-11-11T07:07:31.5Z,29.92,80.62,NEPAL-INDIA BORDER REGION,10,EMSC
20181111_0000034,ml 3.2,2018-11-11T07:01:52.5Z,37.63,20.46,IONIAN SEA,4,THE
20181111_0000023,mw 4.9,2018-11-11T06:47:44.7Z,-10.39,66.29,MID-INDIAN RIDGE,10,EMSC
20181111_0000047,ml 3.3,2018-11-11T06:44:56.1Z,40.46,-116.13,NEVADA,8,NN
20181111_0000022,ml 3.2,2018-11-11T06:40:00.2Z,69.59,-144.66,NORTHERN ALASKA,6,NEIR
20181111_0000021,ml 2.0,2018-11-11T06:09:52.2Z,19.41,-155.33,"ISLAND OF HAWAII, HAWAII",4,NEIR
20181111_0000020,ml 2.9,2018-11-11T05:24:11.8Z,39.61,25.53,AEGEAN SEA,10,EMSC
20181111_0000019,m 4.0,2018-11-11T05:06:00.0Z,-16.14,-72.33,NEAR COAST OF SOUTHERN PERU,104,LIM
20181111_0000033,ml 3.3,2018-11-11T04:42:51.8Z,37.56,20.36,IONIAN SEA,1,THE
